citing,cited
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,f5b56a95e1150b88ef1bc7d9d9d0b4ddb534194c
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,444a9fbf7b6e10aa3fa66ca00b80af944dc29344
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,3a9833f5c5c5be7d8802442e7f0a787ad84cee0f
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,580ed70d2705f70b72bf37238762a60e13d2e03f
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,c0927ffb79810318daab8821068629975cab67ad
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,1eb94a77a361f8377525f70458c2fc41b612b1fb
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,46d5e8bc3dc834c9a77c9ae6ea94abb1277a8628
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,9f7642092b6f29fe567fb40e89922505e8f32d98
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,bbb9c3119edd9daa414fd8f2df5072587bfa3462
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,49cb0a84124cc0d04e81499ac4c8608b08c42cba
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,2eea41136efeea6e1426c631fa1ac0a221fe6978
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,cec50957fe8ae37006ac7890d693856beaed4ac9
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,1ee88e64945503c93b68344e639a7ae085f6e37d
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,1eeca61ba187e7e3297262ec1b81a33173d9949a
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,4a8b56eee0802b701da16996fc06dee684c0b7ca
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,91831bba9df741a3a945c4206a6d7211307e7686
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,c4233cec037953a9cf40afcc9a857cb1faae959c
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,54378aef6ec3423ad44d61de61b301be9f5c686d
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,f943fb1efac320716a6f755f31265c0de0a15af6
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,9a2536a4920e4d7c4f70864ead78f3e44a276a13
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,0ac1bb44bd4c06c1548fd3a1b9ac246ad2dc45c8
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,bfbdf36d50066c39dedf688150d63ba4b84d7e52
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,5014adb3cd9539085d288182ed6555bfa6bae280
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,0e7af8e91b8cb2cea1164be5ac5d280b0d12c153
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,819167ace2f0caae7745d2f25a803979be5fbfae
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,f2f8f7a2ec1b2ede48cbcd189b376ab9fa0735ef
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,70d6eba5aeadbd2f0f5a9d393d2348cb95a6478f
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,1eb6449ae040f051120e4d44348a0f68af9c36e8
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,1ed6b738aa7c9bd36abd13d124f3195e0c6be3fb
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,cbb49cc9ea16e19bb3994e587ef9e23ffbd59330
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,67e3aece58a89d257b9e924af951d8e36fd2b07f
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,226ec85a75366f47b48b3f83aca6fdf60947ff61
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,adc180e1fe404b650fca3bb7970e43bdce34a611
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,4b39a79a1dc8e578e38ee4b7f00b4ec9ded50dd0
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,4c51eefe95d9c0a5bda937805dc342d33e9cdd0c
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,fea8344233f491baf8a8a0f396b297357c662089
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,1bc34cb22131554ba18f6ba9e6ede5beb42939f1
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,8749784e6d60c4a04dcf4bb6630bfd0203e9d3c9
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,abc86cef65f4a7c5f81573a04f29c0eaeefa4d77
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,907ebe1847c904780c8715da11b21a308c94d697
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,4f923393440812f0ffc7784cf4c7bcbfb11a4420
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,6fe720e0910da0083c0ee683db367a1d1a40ac15
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,7bb7063f1247ff6ee9153b16dd191accef96f66e
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,59e40d166a46e14b37bc90041864eca26af6ae00
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,51886def908b16d11685ea23eb2124dfe961754f
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,1ac291cb21378902486f88ecdea61beb2ea44e5d
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,4a0bb4eece00f3e9445d1a0d933422aa408ce8d1
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,34ad09cda075101dc4ce3c04006ff804aca3ebf8
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,f2397b7fba51573918ef19ea19091942b5552996
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,0d8b313a102b6cfab2f83135503e730cdc437372
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,bf3a7271860b1667e3ceb84e5bc400d2635ff8b7
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,3309ecd8c0675d438aec2128fb4ebf2f814364a6
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,6d03a38c5ddb7c7cd1ceb59b28907dc918c5d83a
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,b7ebe844f02fe60c489bc7e199164bd3a68d1a73
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,53f31d30f7aac6c5eb6031b2f5d9952886c3d376
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,d54e1dd120d1882c1f488b9741f192761f3284aa
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,fd365637ddc34435268ed7bb578ecef87fb86065
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,0e79653cdd0d84bf217c457502b4b4174caf3fdc
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,d786572d42c36063add222c7d2ee7ff962d7af12
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,fc3eb090e39d71295c362458b8a0c48d2c5d8377
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,51bd3fbf030a369c3a1201d4d924e30076f96b87
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,c11d0ba3e581e691f1bee0022dc0807ff4c428f2
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,79dc4da8f131ff26046d5564e5dedb1c5ce72c6a
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,478b1699c2c3b1207629b127950f6d045adda5d7
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,b8434eecf8cdcedc9ae5f33af382f175b3d5d815
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,c366e7fc7faad72a16839fb8df66fb58f026ed2f
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,0fc337839b74ee567dc49d9b1883ac27add12fc2
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,319da9f215fb0b79666f7cd7a0134ebbbff91964
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,dc4b291259082d85bdd84e4eefbf9e5e7f1c51e1
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,1e8e9112021dc745eaa8be09813e86b08238e345
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,4ade66d5f89879c036df647c30454e9f660ba416
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,bb51fe1cf2d5bc0e534e62b54d2ead62b55adc3c
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,7a54d9de33e784128248dbf2e72160250d321aa1
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,557fb9895c72fb661c1fb4125748c02c9bac8dbb
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,8978cf7574ceb35f4c3096be768c7547b28a35d0
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,0c4adfbe2eaf4df88013dd0598a278448f60951d
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,3d06bc310afc5ca8b04930a03514d1430a87ec37
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,3824615f567952fc593123fc7f5a81884437a6c0
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,c36991759325bedd19f69264f72d1cbf59a6158c
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,9eb3f14a80576a8aad6f3e9f2a660da9d512a962
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,5deeddbe6ef4082f8113aca3a4c4857280f93b62
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,7cc02db44e940606058cf98bfa29f3587027062a
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,a8e8f3c8d4418c8d62e306538c9c1292635e9d27
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,155345976aa505a10a45e9119f2853df4d7999d7
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,be0c539bec5c2d379ab1884e61a5bb8ccb91dc30
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,924b4b9b43e25c69a7e51dccf1a3749c38dbb5f2
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,c37480fd588ef464b741338738b7dbfddb045659
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,ed7cecc55bdf30938b98c8ecabbac0dceb5bdb04
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,b4c9c134ad5bd4a037115df65411b4c49abe1322
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,35154259671a7965dbc9f7a089c3c3002bc22f59
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,85b6450ef112fa083736f5720e57fa06e98197c1
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,6428684c0774325031d25535deb307653e82a003
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,2c17b942b83b29ff59d76d33e521e2c5efe6dca5
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,987d1899139b0cae84aee318b3e62587935fa207
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,2eb2320ff1e1a109d9c8bf0d53b3edc370d4cea6
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,fd25b298cc9355445d2599e80b287fbb42bf9929
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,2013e7d3530d8e77ee1132bbc7c8f185606eef14
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,a20e5a6f33ce371ab10d321f157d0f9690c0244c
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,073ed70a3d752f366fafaeedc47ada2d8932e9af
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,9278b8e5813948c51b288b9929784672682988da
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,5b0eeec54f506fd87d6d841e0a4f9f5132e8f731
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,067e07b725ab012c80aa2f87857f6791c1407f6d
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,c9dbf8068d03b9ac6c5f02d40b75af182ca69699
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,a1f22e6e00ba76c661abae5aad137b1c57ebe8e1
8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,86ab4cae682fbd49c5a5bedb630e5a40fa7529f6
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,38f5b53b49be555430f33b8363910191a3df1d14
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,b52db9e41e15f76bdcfbe674abe0314af545c430
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,7d413438451b6864ddad567e546a4ce33f23747c
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,21f7280d2241de8a910024b6a0e596845706f616
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,5dcb9fc4a902707b41130ad21d62b8f3914f2666
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,87863994047f06cdab79f339b490a20132acc13d
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,467b55e43c740b0fdf9a409eab44873370689ec2
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,575f2ec91c2aae974260bca392d0458de1ad5435
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,de798e6fca1f787959e47cec59f8e836bde75285
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,ea48e88eccfaf239b9958fe0cb637d25d566b7d7
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,a1b929dabb7e1b77a190e9053a6fbc73c438038b
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,5770381e976628ce3250783d34aaa212c1c1f2fd
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,60403f070c6f541450c6da536f16d5105493b170
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,5ddfc4b118972a594ee7d2e4f26c18b00e54fb01
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,41168d9cfccafd688ae29a72b290988611aaf396
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,7893b84886938300dad02f6dc6154e026113bc12
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,b3d7b7fc19e7b64474f66d34ce9aad9631e59177
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,17bfcc4b2f63480cbdfa24451f42421265d6ec43
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,8327ae7e0086815ca1eac2434a3c4931458eb708
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,016fe2efc26bd6d159e8e53865776ced66ab3258
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,c66b167e606ad6ce7a62e85b05919b012cea0107
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,e67243b4e21958574962ab969773ab08bef80c11
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,3faec6ae277cf2fae0157ebf6718c9f7b64efad0
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,f2763e5a205fff7ff563e426a36a0af9f6d8aa6d
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,189e6d515c9673446e1053d0d4464981fd29a2db
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,c2ab4eb8f766f06946172775c5dbe542464f829b
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,c4bd4b573c66f4331b8e98cb16ac2d7839381d1a
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,3f63186c57923261520a3db93888bff77d7688a3
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,dd69fb0ca5c32f81aa793158f14b0bd5136fbf31
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,9a39b97e462c3a150af2ab9c5485fa5b9bb79bcf
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,fc811f12de2e91cdfe4d81c1c788a5323c2bd9c1
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,c33d49a5d2b27d3cbe992db8985cb510d3f29ce1
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,4fc91a063af469ebfe907bfef263dac5f540de84
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,c767a177bb37abc4a1eb8a9bb29a41e9c0f5e76b
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,57ca899947d9c9cc295cee4f93c4c104ffa174a1
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,70858b18a31b8e117fb51b8dd758f54ad1b149f1
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,8dd49a695a388978ae01f8cefb915d28b951cc15
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,918a80493c73299d0d7c823ea92e0a18637b19ee
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,5a765bef6d657595066d66c173ff228bd01a3627
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,906bdce771d736cf55aef4ebfe05e50ed35aed73
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,c8bb4c1498b5b9b63ef822af0623c3da663e62b7
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,96c0a0f4bd93aa12c5fbf2ccfbf302861f63645d
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,f257e3ac714cd8fcd3b22d7d27ac6fab2db34097
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,d29a84f2ca3478f03d0da9a4c86aaaaeb555d1ed
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,56358f0fd778070c8654bd8c688b5b7480276ab3
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,6c7e1ef507d4c0ee41f1570bb645c2fe4fd91dc7
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,53af0937efedb68debfc3024c2c0ebab8a65364e
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,35a6049b1766ed2a8c0eb38e96b651024a384229
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,0ade92f47aa766f08f9a7b6274a3eadb0b03b9a6
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,933dfb371a0e7aaee354c452fd61299dfe570fe0
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,aaa1df62bf0b84c06ae08a8e568a17f539fce57b
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,b997492c79f7980999b0f734cca76ef2761b4274
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,e2dd8d992573beebf3fed08e9aadc697124ffaa9
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,ae3c5a309638b59f0a86f36a33d360581d65c4d1
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,d6a9209b1fbd9ed1e3a505a070ef04e3ce80dbcb
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,de38dad0413242664c6c1d219bad3cf13d2f1134
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,81ca06c13d17ce0bb6450b6c07d95feb6b435fb0
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,b0bac5bbeafb07febdbbcb6c81356ba965f36003
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,6828b03b577e5e42afab2c45b29ca84897e8263a
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,a59b50954aa4d750b634ae912fd64507dbb5b025
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,436d41f46b31339d8cdb62b8c943e465dab15fb6
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,da70a9386375089a1d106f686fe8ae6d32180abb
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,f3672811a25bbac82a0f27026e193d93270fc9fd
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,2d8e10725ecc9ca41a941374a01355243e323be5
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,933baeec555352784848a93284c9dd0e79477759
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,7e6818390a82838ff3b3df1d7c680a14cd5b2e20
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,85264f79fce30a39b7da1685c2aedf1ce6065800
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,444a9fbf7b6e10aa3fa66ca00b80af944dc29344
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,594180789a8d77b9122ed010cd43744828f2561e
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,6026c59eacb02fea0fe2e8c927829de6cb414ad6
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,56e2e7643ac3a9832d14ade7d868892ed544fa90
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,561848ec874291bf4b5865b21f7d28b0b0817fee
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,5766f245105247b4ce3f580ddf2c8213c80f7969
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,60262e294bbf9c288ec5d6d5db492b04aeeca8a2
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,9e1d4d1af9afd6e3bfc4781f2c982bda38f53c21
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,a66ca6c8557b7241ab6a71602995e0ed70ecf1a6
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,bbb9c3119edd9daa414fd8f2df5072587bfa3462
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,a7e7c77b07d88dfc4937b189a308a236ac120d0e
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,4d1fdd81f033cd58f3723bfc61e7d12079647a7a
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,391a5f286f814d852dddcab1b2b68e5c1af6c79e
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,b295b727640b071fdebe719075e15dab9f4b298b
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,25a60a2bd4ba86efa20ec2d8799103693cd785e6
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,aedd55ae78665e3017dde165e60b12948ff3117d
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,2c121d7929fb8d7b570988c3d2bc20f31b6b1015
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,beb86bbd3a638a3e886539be1f00ae4703f3a9e5
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,49b671e9768c517d5dbf4ac2b483a1eca0bb88c0
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,27245e65a27bde90b5b0bb25d157bb75a0ad8b5a
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,a048e73dc2236d3bba8b9e5b216ddb795119dcc4
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,1f4360469d1e5c843bf154c7f185885c1c02ff0b
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,f8cd9e3da23d01ee7487be29ca251b6ad20889af
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,51747b2ea1eb968584ac126ce2a0ed7fea90b8a1
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,5e279cfad484ad418e878c72fc203cc5dbcbbcb9
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,65eee53c39e23c53cb39cf442622ddef87896e58
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,0032d47002968ee7f93842eab696d902beceac99
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,b88d0171acf5e33549a4858ebf98140aae8e029a
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,0b53ca10f0c6e473da4662b514a514b826616c74
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,5c4878878d4d8da5d53188423237863c9b32ea49
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,44970ec737af11521785ce40756f8a5d1c01e7d1
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,a655f788f91a5b03ea4e2a2208473ca644e429a2
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,c49131dc223cdf72a63e02a996cec61b1f71e9dd
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,3cd1e8d32ccc29d7c884e26f1c9b418249a1e49a
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,bf375cb2117fdb4343e9720d4995f2c9efbb7799
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,d23d850fe4bd9b44b1075b1036af1e689b8f4b3a
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,1bc34cb22131554ba18f6ba9e6ede5beb42939f1
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,e77aef7529fa1bfb1bb050ededc1a89bc19677aa
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,8bcc25651b62532f639fe713da9d7b67c742d562
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,094b19739855efbdacb17a83508c42582391c263
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,e36e686fb68e7d782746803810ff0324876a7b25
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,8b0bda12424d4373f7e6eab5276a91cfd0cb6200
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,034b0d609fe58e0ab0cbfa02b86e39dd41f2364a
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,987c641dd056ebd5e2e50386573666ebeae316ee
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,2cce27d60361a907d434c824d5c6eabe517ce728
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,31bb481c1beb48ff23749989c5a88969e506e398
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,3b217403302f9cb9d9685404c7646de7bc0db428
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,37095b714dad5895d946b1f8435a3a38dee1be8b
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,780798fc2af8ea66bbedd1e6b6d0da41c49d8ea4
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,18926c1bd5e7dc621ce2d455172610606f1f6214
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,f9743bac9943ae7c052dd8a6d71ad09fdf937c8a
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,d517b13f2b152c913b81ce534a149493517dbdad
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,469460d71ede47dc1082a3123e39f84dc33ba2cc
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,b5a47b7f891fdf7f33f6cc95dcf95272563769d8
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,1f6b39369afcfcde653f7320651d0dbbfcdab33a
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,e964f42a8d4b3ed8f50530e188b2bcfe0d118909
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,9bee728b12a1d762ce504a43076608c3cf5ee7c3
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,dac7344737cb824634f757aede2dd46a6eed204b
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,31ddbeb275cb2505fff9f606e00f6137599de2e1
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,34ad09cda075101dc4ce3c04006ff804aca3ebf8
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,547df0f649d5b8fcb64ac06611e5bbe7b14518f7
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,1f7f55427bfc3e7a7eb288621d218b09d8ac90d8
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,50f15da80fbc5098db7e6d7aa815e493ea580c54
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,287b813c02b90aab1ec11160f3b672137186067e
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,f117c6f12d067bd66dad40996b3931c069daa2da
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,510e515dfb87eaf8e4f99387f563c9da27611a8a
